name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;979;0;1002;3077;1728;3077;1682;0
header;739;162;739;197;1301;197;1301;162
A;1526;161;1526;161;1526;161;1526;161
A;1622;211;1622;211;1624;211;1624;211
A;1011;226;1011;252;1032;252;1032;226
A;1430;699;1430;710;1437;710;1437;699
B;1017;930;1017;960;1040;960;1040;930
B;1618;1147;1618;1164;1633;1164;1633;1147
A;1436;1399;1436;1401;1437;1401;1437;1399
C;1019;1611;1019;1639;1040;1639;1040;1611
A;1654;1710;1654;1722;1660;1722;1660;1710
A;1534;2177;1534;2177;1534;2177;1534;2177
A;1082;2260;1082;2261;1082;2261;1082;2260
A;1308;2613;1308;2613;1309;2613;1309;2613
