name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;973;0;973;3085;1026;3085;1026;0
header;158;130;158;170;1817;170;1817;130
A;981;195;981;221;1003;221;1003;195
A;1004;632;1004;633;1005;633;1005;632
A;1003;646;1003;646;1004;646;1004;646
A;1006;864;1006;864;1006;864;1006;864
B;991;876;991;902;1010;902;1010;876
A;1006;918;1006;920;1007;920;1007;918
A;1006;1052;1006;1052;1008;1052;1008;1052
C;989;1543;989;1571;1010;1571;1010;1543
A;1012;1942;1012;1944;1014;1944;1014;1942
A;1013;2000;1013;2000;1013;2000;1013;2000
A;1015;2086;1015;2086;1015;2086;1015;2086
A;1014;2179;1014;2181;1017;2181;1017;2179
D;989;2222;989;2252;1015;2252;1015;2222
A;978;2262;978;2262;978;2262;978;2262
A;1023;2273;1023;2274;1023;2274;1023;2273
