name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1200;0;1292;3073;1575;3073;1552;0
header;198;96;198;128;1809;128;1809;96
A;1273;292;1273;292;1273;292;1273;292
A;1290;884;1290;887;1292;887;1292;884
A;1543;989;1543;989;1544;989;1544;989
A;1436;1167;1436;1168;1437;1168;1437;1167
A;1385;1168;1385;1169;1387;1169;1387;1168
A;1344;1170;1344;1170;1344;1170;1344;1170
B;1410;1573;1410;1590;1423;1590;1423;1573
D;1292;1832;1292;1848;1303;1848;1303;1832
B;1326;1934;1326;1950;1339;1950;1339;1934
B;1353;2161;1353;2177;1366;2177;1366;2161
A;1505;2853;1505;2854;1505;2854;1505;2853
